ao_hechos,mes_hechos,fecha_hechos,delito,categoria_delito,fiscalia,agencia,unidad_investigacion,alcaldia_hechos,colonia_hechos,ao_inicio,mes_inicio,fecha_inicio,calle_hechos,calle_hechos2,longitud,latitud,geopoint
2018,Mayo,2018-05-19 19:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,ARAGÓN LA VILLA,2018,Octubre,2018-10-24 16:54,AVENIDA FERROCARRIL HIDALGO (ES OTRA COLONIA),,-99.1103991011111,19.4770402164659,"19.4770402165,-99.1103991011"
2018,Octubre,2018-10-24 17:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,,2018,Octubre,2018-10-24 19:04,,,NA,NA,
2018,Octubre,2018-10-24 19:48,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,VENUSTIANO CARRANZA,AMPLIACION ADOLFO LOPEZ MATEOS,2018,Octubre,2018-10-24 21:27,ESTACION DEL METRO PANTITLAN,LINE A,-99.0741547235521,19.4152270709959,"19.415227071,-99.0741547236"
2018,Octubre,2018-10-11 16:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,BENITO JUAREZ,DEL VALLE CENTRO,2018,Octubre,2018-10-25 11:03,SAN FRANCISCO,,-99.1712299043869,19.3909885089795,"19.390988509,-99.1712299044"
2018,Agosto,2018-08-07 16:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-02,GUSTAVO A MADERO,TORRES LINDAVISTA,2018,Octubre,2018-10-25 12:01,AV. MIGUEL BERNARD (ES OTRA COLONIA),,-99.1402722051096,19.5113101259252,"19.5113101259,-99.1402722051"
2018,Octubre,2018-10-24 21:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,TLAHUAC,VILLA CENTRO AMERICANA,2018,Octubre,2018-10-25 12:09,SOR JUANA INES DE LA CRUZ (ES OTRA COLONIA),SECUNDARIA DIURNA NUMERO 327,-99.0526344267797,19.2795216046382,"19.2795216046,-99.0526344268"
2018,Octubre,2018-10-25 13:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-02,GUSTAVO A MADERO,MAGDALENA DE LAS SALINAS,2018,Octubre,2018-10-25 15:33,SUR DE LOS 100 METROS (ES OTRA COLONIA),,-99.145620616615,19.4845856852954,"19.4845856853,-99.1456206166"
2018,Mayo,2018-05-30 09:50,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-1,UI-1SD,BENITO JUAREZ,DEL VALLE CENTRO,2018,Octubre,2018-10-25 19:17,AV. INSURGENTES SUR,,-99.1730346997149,19.3913555031807,"19.3913555032,-99.1730346997"
2018,Octubre,2018-10-25 10:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,SAN MIGUEL TEOTONGO,2018,Octubre,2018-10-25 23:50,SILVERIO PEREZ,,-98.9887085278672,19.3417383222592,"19.3417383223,-98.9887085279"
2018,Octubre,2018-10-26 09:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,LA MAGDALENA CONTRERAS,EL TANQUE,2018,Octubre,2018-10-26 09:32,AV. HIDALGO,,-99.2497395607657,19.3262990035555,"19.3262990036,-99.2497395608"
2018,Octubre,2018-10-26 08:35,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,GUSTAVO A MADERO,RESIDENCIAL ZACATENCO,2018,Octubre,2018-10-26 11:47,ESTACION DE METROBUS INDIOS VERDES,,-99.1194682406231,19.4966904245207,"19.4966904245,-99.1194682406"
2017,Noviembre,2017-11-01 17:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,AZCAPOTZALCO,SAN ÁLVARO,2018,Octubre,2018-10-26 11:49,LIBERTAD,,-99.1850803618181,19.4603380633964,"19.4603380634,-99.1850803618"
2018,Agosto,2018-08-14 00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,RINCONADA LAS CUEVITAS,2018,Agosto,2018-08-15 10:30,ANDADOR SAN MARCOS (ES OTRA COLONIA),,-99.2374389580668,19.3585856915475,"19.3585856915,-99.2374389581"
2018,Agosto,2018-08-15 09:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,PROGRESO TIZAPAN,2018,Agosto,2018-08-16 16:54,JOSEFA ORTIZ DE DOMINGUEZ,,-99.2027815016875,19.3355592752287,"19.3355592752,-99.2027815017"
2018,Agosto,2018-08-16 15:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,COLINA DEL SUR,2018,Agosto,2018-08-16 19:35,BRIGADA (NO SE ENCONTRO LA CALLE),,-99.2228623432595,19.3691751302593,"19.3691751303,-99.2228623433"
2018,Agosto,2018-08-07 08:50,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-3,UI-1SD,GUSTAVO A MADERO,MAGDALENA DE LAS SALINAS,2018,Agosto,2018-08-16 20:02,AVENIDA 100 METROS CCH VALLEJO,,-99.1413222998103,19.4843065966607,"19.4843065967,-99.1413222998"
2018,Agosto,2018-08-17 09:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,VENUSTIANO CARRANZA,GENERAL IGNACIO ZARAGOZA,2018,Agosto,2018-08-17 10:48,CALZADA IGNACIO ZARAGOZA (ES OTRA COLONIA),,-99.0833099612266,19.4120799674863,"19.4120799675,-99.0833099612"
2018,Agosto,2018-08-16 20:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MAGDALENA CONTRERAS,MC-2,UI-2CD,LA MAGDALENA CONTRERAS,SAN JERÓNIMO ACULCO,2018,Agosto,2018-08-17 16:14,QUERETARO (ES OTRA COLONIA),VERACRUZ,-99.2277629896596,19.3132978725608,"19.3132978726,-99.2277629897"
2018,Agosto,2018-08-16 10:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,SANTA MARIA LA RIBERA,2018,Agosto,2018-08-17 18:18,BAJO PUENTE MEXICO-TACUBA,,-99.165444390648,19.4435273354585,"19.4435273355,-99.1654443906"
2018,Agosto,2018-08-17 20:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,TLALPAN,MIGUEL HIDALGO 4A SECCIÓN,2018,Agosto,2018-08-18 07:00,PRIMERA CERRADA DE ACANTO,,-99.2091951314994,19.2732540958414,"19.2732540958,-99.2091951315"
2018,Agosto,2018-08-18 06:10,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,PROGRESO NACIONAL,2018,Agosto,2018-08-18 09:58,CALLE 13,ENTRE TRES ANEGAS Y MONTE ALTO,-99.1605172906426,19.5160651289065,"19.5160651289,-99.1605172906"
2018,Agosto,2018-08-19 12:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,IZTACALCO,CAMPAMENTO 2 DE OCTUBRE,2018,Agosto,2018-08-19 14:01,ANTONIO GAMBOA,GUILLERMO PRIETO,-99.1137336072215,19.3841812024152,"19.3841812024,-99.1137336072"
2018,Agosto,2018-08-17 08:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,MIGUEL HIDALGO,DANIEL GARZA,2018,Agosto,2018-08-19 18:32,MENDIVIL,,-99.1999417573841,19.4034908129188,"19.4034908129,-99.1999417574"
2018,Agosto,2018-08-16 23:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,BENITO JUAREZ,POSTAL,2018,Agosto,2018-08-20 10:13,DESCONOCIDO,,-99.1408056515983,19.3910904782509,"19.3910904783,-99.1408056516"
2018,Agosto,2018-08-15 14:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,VENUSTIANO CARRANZA,4 ÁRBOLES,2018,Agosto,2018-08-20 10:45,RECURSOS HIDRAULICO,GUERRA  YMARINA,-99.0836080517825,19.4184086393349,"19.4184086393,-99.0836080518"
2018,Agosto,2018-08-20 13:25,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,VENUSTIANO CARRANZA,ZONA CENTRO,2018,Agosto,2018-08-20 15:07,CORREGIDORA,,-99.1240973530957,19.4308061249508,"19.430806125,-99.1240973531"
2018,Agosto,2018-08-20 16:55,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-2CD,CUAUHTEMOC,TRANSITO,2018,Agosto,2018-08-20 18:31,XOCONGO,,-99.1323555001896,19.4151692742372,"19.4151692742,-99.1323555002"
2018,Agosto,2018-08-21 10:38,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,CUAUHTEMOC,GUERRERO,2018,Agosto,2018-08-21 12:34,EJE 1 NTE. MOSQUETA  ( METRO GUERRERO DE LA LINEA 3),,-99.1466268888633,19.4451852110251,"19.445185211,-99.1466268889"
2018,Agosto,2018-08-09 16:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",57,UI-3CD,TLALPAN,TORIELLO GUERRA,2018,Agosto,2018-08-21 13:19,CALLE DEL RIO,,-99.1644314569703,19.2953179772314,"19.2953179772,-99.164431457"
2018,Agosto,2018-08-21 17:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,LAS AGUILAS 1A SECCIÓN,2018,Agosto,2018-08-21 16:50,TARANGO,,-99.2173094530645,19.3544249436491,"19.3544249436,-99.2173094531"
2018,Agosto,2018-08-21 19:20,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,COYOACAN,,2018,Agosto,2018-08-21 19:26,SE DESCONOCE,,NA,NA,
2018,Febrero,2018-02-24 23:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,IZTAPALAPA,PASEOS DE CHURUBUSCO,2018,Agosto,2018-08-21 19:37,RIO CONCHOS,,-99.0883706721018,19.3895997485688,"19.3895997486,-99.0883706721"
2018,Agosto,2018-08-21 19:05,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,COYOACAN,,2018,Agosto,2018-08-21 19:45,SE DESCONOCE,,NA,NA,
2018,Mayo,2018-05-28 19:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,,2018,Agosto,2018-08-21 23:24,"ACUERDO A/010/2002,  ESTADO DE MEXICO, MUNICIPIO DE NEZAHUALCÓYOTL",,NA,NA,
2018,Agosto,2018-08-22 16:35,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,BENITO JUAREZ,ÁLAMOS,2018,Agosto,2018-08-22 18:41,METRO VIADUCTO,,-99.1370368602904,19.4010154545238,"19.4010154545,-99.1370368603"
2018,Agosto,2018-08-22 20:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,IZTAPALAPA,MEXICALTZINGO,2018,Agosto,2018-08-23 00:24,SUR 103,,-99.1204174901728,19.3594543334834,"19.3594543335,-99.1204174902"
2018,Agosto,2018-08-17 17:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,CUAUHTEMOC,,2018,Agosto,2018-08-23 10:28,DOMICILIO CONOCIDO  LOCALIDAD LA VENTA MUNICIPIO  SAN BARTOLO  TUTOTEPEC,HECHOS EN EL ESTADO DE MEXICO,NA,NA,
2018,Agosto,2018-08-23 17:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,GUERRERO,2018,Agosto,2018-08-23 17:28,FLORES MAGON (OTRA COLONIA),,-99.1436701865861,19.4517604651924,"19.4517604652,-99.1436701866"
2018,Junio,2018-06-26 16:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,ALVARO OBREGON,CHIMALISTAC,2018,Agosto,2018-08-24 10:36,PRIVADA RELOX (CDA. RELOX),,-99.1893818457855,19.3403651550053,"19.340365155,-99.1893818458"
2018,Agosto,2018-08-21 11:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,TLALPAN,SAN BARTOLO EL CHICO,2018,Agosto,2018-08-24 11:25,PUENTE,,-99.1365336001155,19.2853848002835,"19.2853848003,-99.1365336001"
2018,Agosto,2018-08-08 14:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,BENITO JUAREZ,PORTALES SUR,2018,Agosto,2018-08-25 14:09,AJUSCO,,-99.1509625009799,19.3599187120531,"19.3599187121,-99.150962501"
2018,Agosto,2018-08-19 20:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,COYOACAN,ALIANZA POPULAR REVOLUCIONARIA,2018,Agosto,2018-08-25 14:40,CENTRAL,,-99.1194077836033,19.3148074439631,"19.314807444,-99.1194077836"
2018,Agosto,2018-08-25 16:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,,2018,Agosto,2018-08-25 19:59,SE DESCONOCE,SE DESCONOCE,NA,NA,
2018,Agosto,2018-08-26 05:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,ALVARO OBREGON,MARIA G. DE GARCÍA RUIZ,2018,Agosto,2018-08-26 11:20,BOLIVIANOS,,-99.2118234160975,19.3882271433762,"19.3882271434,-99.2118234161"
2018,Agosto,2018-08-09 13:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,BENITO JUAREZ,NARVARTE,2018,Agosto,2018-08-26 13:37,TORRES ADALID,,-99.1584048180775,19.3896808438857,"19.3896808439,-99.1584048181"
2018,Agosto,2018-08-25 09:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,BENITO JUAREZ,DEL CARMEN,2018,Agosto,2018-08-26 13:40,NORMANDIA,,-99.1378486064336,19.374198056584,"19.3741980566,-99.1378486064"
2018,Agosto,2018-08-27 07:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-03,IZTAPALAPA,SAN MIGUEL,2018,Agosto,2018-08-27 09:21,CALZ. ERMITA IZTAPALAPA (ES OTRA COLONIA),Y ROJO GOMEZ,-99.086433989739,19.3565757884601,"19.3565757885,-99.0864339897"
2018,Agosto,2018-08-27 09:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,VENUSTIANO CARRANZA,ZONA CENTRO,2018,Agosto,2018-08-27 10:03,METRO CANDELARIA DE LA LINEA 1,,-99.1209023745848,19.4297427894821,"19.4297427895,-99.1209023746"
2018,Julio,2018-07-09 12:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN XOCHIMILCO,XO-2,UI-1SD,TLALPAN,SAN ANDRÉS TOTOLTEPEC,2018,Agosto,2018-08-27 17:41,CARR. FED. MEXICO-CUERNAVACA,,-99.1737243377961,19.2582095940705,"19.2582095941,-99.1737243378"
2009,Enero,2009-01-18 20:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,MIGUEL HIDALGO,,2018,Agosto,2018-08-28 07:43,DESCONOCIDO,,NA,NA,
2018,Agosto,2018-08-27 10:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTACALCO,IZC-2,UI-1SD,,,2018,Agosto,2018-08-28 13:29,BARRILITO (HECHOS EN EL ESTADO DE MEXICO),HECHOS EN EL ESTADO DE MEXICO,NA,NA,
2018,Agosto,2018-08-27 08:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,GRANJAS MODERNAS,2018,Agosto,2018-08-28 15:50,FENIX,,-99.1049941720621,19.4805930432393,"19.4805930432,-99.1049941721"
2018,Agosto,2018-08-19 19:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC I SECCIÓN,2018,Agosto,2018-08-28 16:51,MONTE ELBRUZ,,-99.2047013965685,19.4298380601998,"19.4298380602,-99.2047013966"
2018,Agosto,2018-08-28 08:10,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN XOCHIMILCO,XO-2,UI-1SD,XOCHIMILCO,CALTONGO,2018,Agosto,2018-08-28 17:19,AV. NUEVO LEON,,-99.0862430463169,19.2591481923145,"19.2591481923,-99.0862430463"
2018,Agosto,2018-08-28 23:50,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,,2018,Agosto,2018-08-28 23:56,"NOTIFICACION MEDICO LEGAL DEL HOSPITAL GENERAL DE ZONA UNIDAD DE MEDICINA FAMILIAR NUM 8 ""DR GILBERTO FLORES IZQUIERDO""",,NA,NA,
2018,Noviembre,2018-11-11 22:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,IZTAPALAPA,PURÍSIMA ATLAZOLPA,2018,Noviembre,2018-11-15 11:42,CUENTISTAS,,-99.1072078246274,19.3798023652681,"19.3798023653,-99.1072078246"
2018,Noviembre,2018-11-09 17:15,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,GUERRERO,2018,Noviembre,2018-11-15 13:01,FRANCISCO JAVIER MINA,,-99.1456141773926,19.4395116330852,"19.4395116331,-99.1456141774"
2018,Noviembre,2018-11-14 12:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,COYOACAN,,2018,Noviembre,2018-11-15 16:18,NO SABE,no proporciona calles ni colonia,NA,NA,
2018,Noviembre,2018-11-15 14:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTACALCO,IZC-1,UI-2SD,IZTACALCO,,2018,Noviembre,2018-11-16 01:28,NOTIFICACION CASO MEDICO LEGAL,,NA,NA,
2018,Marzo,2018-03-13 21:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,COYOACAN,,2018,Noviembre,2018-11-16 10:35,SIN ESPECIFICAR,,NA,NA,
2018,Octubre,2018-10-31 18:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,IZTACALCO,AGRÍCOLA PANTITLAN,2018,Noviembre,2018-11-16 14:25,AVENIDA CENTRAL,,-99.0701260217977,19.4103006723627,"19.4103006724,-99.0701260218"
2017,Septiembre,2017-09-07 00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-3CD,,,2018,Noviembre,2018-11-16 15:31,VALLE DE  ALLENDE,HECHOS EN NEZAHUALCOYOTL EDO. DE MEXICO,NA,NA,
2018,Noviembre,2018-11-16 15:40,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,COYOACAN,,2018,Noviembre,2018-11-16 15:55,SIN ESPECIFICAR,,NA,NA,
2018,Noviembre,2018-11-16 16:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,COYOACAN,,2018,Noviembre,2018-11-16 15:59,SIN ESEPECIFICAR,,NA,NA,
2018,Noviembre,2018-11-06 02:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,INDUSTRIAL,2018,Noviembre,2018-11-16 17:49,REAL DEL MONTE,,-99.1303267673068,19.4748336049644,"19.474833605,-99.1303267673"
2018,Noviembre,2018-11-16 13:45,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,PROGRESO NACIONAL,2018,Noviembre,2018-11-16 20:45,TRES ANEGAS,,-99.1593946484295,19.5157043284556,"19.5157043285,-99.1593946484"
2018,Noviembre,2018-11-05 16:27,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-5,UI-3CD,COYOACAN,LOS GIRASOLES,2018,Noviembre,2018-11-16 21:16,CANAL DE MIRAMONTES,,-99.1246682002561,19.3069107012477,"19.3069107012,-99.1246682003"
2018,Noviembre,2018-11-16 16:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-03,IZTAPALAPA,SAN PABLO - BARRIO,2018,Noviembre,2018-11-16 22:51,CERRADA DE LERDO,MORELOS,-99.0880080339993,19.3599049636232,"19.3599049636,-99.088008034"
2018,Noviembre,2018-11-16 13:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,CARLOS A. MADRAZO,2018,Noviembre,2018-11-16 23:06,CIRCUITO CARLOS A MADRAZO,,-99.2504828996495,19.37907529511,"19.3790752951,-99.2504828996"
2014,Enero,2014-01-01 10:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,MIGUEL HIDALGO,,2018,Noviembre,2018-11-17 10:52,SE DESCONOCE EL LUGAR DE LOS HECHOS,,NA,NA,
2018,Noviembre,2018-11-16 15:20,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,PEMEX LINDAVISTA,2018,Noviembre,2018-11-17 17:30,AVENIDA MIGUEL BERNARD,EDIFICIO D,-99.1350352710615,19.5050452462879,"19.5050452463,-99.1350352711"
2018,Noviembre,2018-11-17 11:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,MIGUEL HIDALGO,TACUBA,2018,Noviembre,2018-11-17 17:31,FELIPE CARRILLO PUERTO,,-99.1860461100278,19.4520562625896,"19.4520562626,-99.18604611"
2018,Septiembre,2018-09-20 12:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,SANTA MARTHA ACATITLA,2018,Noviembre,2018-11-17 18:09,AVENIDA TEXCOCO,,-98.995401089704,19.3694659383513,"19.3694659384,-98.9954010897"
